"co_procedimento";"qt_maxima_execucao";"qt_dias_permanencia";"qt_pontos";"vl_idade_minima";"vl_idade_maxima";"vl_servico_hospitalar";"vl_servico_ambulatorial";"vl_servico_profissional";"qt_tempo_permanencia"
"0505010127";"0002";"0001";"0500";"0000";"1571";"0000060859";"0000077680";"0000016821";"9999"
"0505020017";"9999";"9999";"3900";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0505020025";"0001";"9999";"2980";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0505020033";"9999";"9999";"5000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0505020041";"0001";"0016";"3000";"0000";"1571";"0003082812";"0000000000";"0000622457";"9999"
"0505020050";"0001";"0013";"3000";"0000";"1571";"0006165656";"0000000000";"0000718233";"9999"
"0505020068";"0001";"0015";"2500";"0000";"1571";"0006162094";"0000000000";"0000718233";"9999"
"0505020076";"0001";"0010";"2500";"0000";"1091";"0003186941";"0000000000";"0000622457";"9999"
"0505020084";"0001";"0020";"3000";"0000";"1571";"0004003660";"0000000000";"0000444850";"9999"
"0505020092";"0001";"0010";"3000";"0000";"1091";"0001933311";"0000000000";"0000828956";"9999"
"0505020106";"0001";"0010";"2500";"0000";"1091";"0001486505";"0000000000";"0000637377";"9999"
"0505020114";"0001";"0010";"4170";"0000";"1091";"0004780412";"0000000000";"0000718233";"9999"
"0505020122";"0001";"0020";"3000";"0000";"1571";"0005725234";"0000000000";"0000718233";"9999"
"0506010015";"0001";"9999";"0000";"0000";"1571";"0000000000";"0000011500";"0000000000";"9999"
"0506010023";"0001";"9999";"0000";"0000";"1571";"0000000000";"0000013500";"0000000000";"9999"
"0506010031";"0001";"9999";"0000";"0216";"1571";"0000000000";"0000013500";"0000000000";"9999"
"0506010040";"0001";"9999";"0000";"0000";"0971";"0000000000";"0000013500";"0000000000";"9999"
"0506010058";"0001";"9999";"0000";"0000";"1091";"0000000000";"0000021500";"0000021500";"9999"
"0506020010";"0031";"9999";"0200";"0000";"1571";"0000010925";"0000000000";"0000002575";"9999"
"0506020029";"0007";"9999";"0200";"0000";"1571";"0000010925";"0000000000";"0000002575";"9999"
"0506020037";"0015";"9999";"0050";"0000";"1571";"0000010925";"0000000000";"0000002575";"9999"
"0506020045";"0031";"9999";"0200";"0000";"1571";"0000010089";"0000000000";"0000003411";"9999"
"0506020053";"0030";"9999";"0200";"0000";"1571";"0000008262";"0000000000";"0000003543";"9999"
"0506020061";"0030";"9999";"0200";"0000";"1571";"0000016097";"0000000000";"0000004487";"9999"
"0506020070";"0030";"9999";"0200";"0000";"1571";"0000025054";"0000000000";"0000010743";"9999"
"0506020088";"0030";"9999";"0200";"0000";"1571";"0000021381";"0000000000";"0000009167";"9999"
"0506020096";"0030";"9999";"0200";"0000";"1571";"0000026767";"0000000000";"0000011477";"9999"
"0506020100";"0030";"9999";"0200";"0000";"1571";"0000033812";"0000000000";"0000005967";"9999"
"0506020118";"0030";"9999";"0200";"0000";"1571";"0000010846";"0000000000";"0000001914";"9999"
"0603010016";"0006";"9999";"0000";"0000";"1571";"0000002096";"0000000000";"0000000000";"9999"
"0603020011";"0480";"9999";"0000";"0000";"1571";"0000000292";"0000000000";"0000000000";"9999"
"0603020020";"0240";"9999";"0000";"0000";"1571";"0000000565";"0000000000";"0000000000";"9999"
"0603020038";"0005";"9999";"0000";"0000";"1571";"0000028260";"0000000000";"0000000000";"9999"
"0603020046";"0720";"9999";"0000";"0000";"1571";"0000000150";"0000000000";"0000000000";"9999"
"0603020054";"0010";"9999";"0000";"0000";"1571";"0000001095";"0000000000";"0000000000";"9999"
"0603020062";"0084";"9999";"0000";"0000";"1571";"0000009159";"0000000000";"0000000000";"9999"
"0603020070";"0028";"9999";"0000";"0000";"1571";"0000045000";"0000000000";"0000000000";"9999"
"0603020089";"0056";"9999";"0000";"0000";"1571";"0000022500";"0000000000";"0000000000";"9999"
"0603020097";"0084";"9999";"0000";"0000";"1571";"0000021230";"0000000000";"0000000000";"9999"
"0603020100";"0010";"9999";"0000";"0000";"1571";"0000070313";"0000000000";"0000000000";"9999"
"0603030017";"0001";"9999";"0000";"0000";"1571";"0000009328";"0000000000";"0000000000";"9999"
"0603030025";"0099";"9999";"0000";"0000";"1571";"0000000035";"0000000000";"0000000000";"9999"
"0603030033";"0010";"9999";"0000";"0000";"1571";"0000004124";"0000000000";"0000000000";"9999"
"0603030041";"0099";"9999";"0000";"0000";"1571";"0000001995";"0000000000";"0000000000";"9999"
"0603040012";"0002";"9999";"0000";"0000";"1571";"0000004762";"0000000000";"0000000000";"9999"
"0603050018";"0003";"9999";"0000";"0000";"1571";"0000087300";"0000000000";"0000000000";"9999"
"0603050026";"0003";"9999";"0000";"0000";"1571";"0000041120";"0000000000";"0000000000";"9999"
"0603050034";"0006";"9999";"0000";"0000";"1571";"0000007286";"0000000000";"0000000000";"9999"
"0603050042";"0001";"9999";"0000";"0000";"1571";"0000016700";"0000000000";"0000000000";"9999"
"0603050050";"0002";"9999";"0000";"0000";"1571";"0000033400";"0000000000";"0000000000";"9999"
"0603050069";"0001";"9999";"0000";"0000";"1571";"0000083500";"0000000000";"0000000000";"9999"
"0603050077";"0001";"9999";"0000";"0000";"1571";"0000135750";"0000000000";"0000000000";"9999"
"0603050085";"0001";"9999";"0000";"0000";"1571";"0000181000";"0000000000";"0000000000";"9999"
"0603050093";"0001";"9999";"0000";"0000";"1571";"0000226250";"0000000000";"0000000000";"9999"
"0603050107";"0040";"9999";"0000";"0000";"1571";"0000000050";"0000000000";"0000000000";"9999"
"0603050115";"9999";"9999";"0000";"0000";"1571";"0000000000";"0000181000";"0000000000";"9999"
"0603050123";"0001";"9999";"0000";"0000";"1571";"0000000000";"0000226250";"0000000000";"9999"
"0603060013";"0002";"9999";"0000";"0000";"1571";"0000051974";"0000000000";"0000000000";"9999"
"0603070019";"0099";"9999";"0000";"0000";"1571";"0000005500";"0000000000";"0000000000";"9999"
"0603070027";"0099";"9999";"0000";"0000";"1571";"0000014789";"0000000000";"0000000000";"9999"
"0603070035";"0099";"9999";"0000";"0000";"1571";"0000016991";"0000000000";"0000000000";"9999"
"0603070043";"0099";"9999";"0000";"0000";"1571";"0000011888";"0000000000";"0000000000";"9999"
"0603070051";"0099";"9999";"0000";"0000";"1571";"0000005945";"0000000000";"0000000000";"9999"
"0603080014";"0002";"9999";"0000";"0000";"1571";"0000258187";"0000000000";"0000000000";"9999"
"0603080022";"0120";"9999";"0000";"0000";"1571";"0000000071";"0000000000";"0000000000";"9999"
"0603080030";"0060";"9999";"0000";"0000";"1571";"0000000658";"0000000000";"0000000000";"9999"
"0603080049";"0072";"9999";"0000";"0000";"1571";"0000000168";"0000000000";"0000000000";"9999"
"0603080057";"0060";"9999";"0000";"0000";"1571";"0000000332";"0000000000";"0000000000";"9999"
"0603080065";"0010";"9999";"0000";"0000";"1571";"0000069700";"0000000000";"0000000000";"9999"
"0603080073";"0084";"9999";"0000";"0000";"1571";"0000009159";"0000000000";"0000000000";"9999"
"0603080081";"0033";"9999";"0000";"0000";"1571";"0000035000";"0000000000";"0000000000";"9999"
"0603080090";"0056";"9999";"0000";"0000";"1571";"0000022500";"0000000000";"0000000000";"9999"
"0603080103";"0084";"9999";"0000";"0000";"1571";"0000014555";"0000000000";"0000000000";"9999"
"0603080111";"0028";"9999";"0000";"0000";"1571";"0000045000";"0000000000";"0000000000";"9999"
"0603080120";"0006";"9999";"0000";"0000";"1571";"0000002096";"0000000000";"0000000000";"9999"
"0603080138";"0180";"9999";"0000";"0000";"1571";"0000000390";"0000000000";"0000000000";"9999"
"0603080146";"0180";"9999";"0000";"0000";"1571";"0000000390";"0000000000";"0000000000";"9999"
"0603080154";"0010";"9999";"0000";"0000";"1571";"0000070313";"0000000000";"0000000000";"9999"
"0603080162";"0420";"9999";"0000";"0000";"1571";"0000001184";"0000000000";"0000000000";"9999"
"0603080170";"0007";"9999";"0000";"0000";"1571";"0000001184";"0000000000";"0000000000";"9999"
"0603080189";"0210";"9999";"0000";"0000";"1571";"0000002368";"0000000000";"0000000000";"9999"
"0603080197";"0002";"9999";"0000";"0000";"1571";"0000020681";"0000000000";"0000000000";"9999"
"0603080200";"0220";"9999";"0000";"0000";"1571";"0000000361";"0000000000";"0000000000";"9999"
"0603080219";"0140";"9999";"0000";"0000";"1571";"0000001795";"0000000000";"0000000000";"9999"
"0603080227";"0120";"9999";"0000";"0000";"1571";"0000000390";"0000000000";"0000000000";"9999"
"0603080278";"0840";"9999";"0000";"0000";"1571";"0000000592";"0000000000";"0000000000";"9999"
"0603080286";"0560";"9999";"0000";"0000";"1571";"0000000888";"0000000000";"0000000000";"9999"
"0603080294";"0420";"9999";"0000";"0000";"1571";"0000001184";"0000000000";"0000000000";"9999"
"0604010010";"0310";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604010028";"0248";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604010036";"0155";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604010044";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604010052";"0062";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604010060";"0031";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604010079";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604010087";"0031";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604010095";"0372";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604020015";"0992";"9999";"0000";"0000";"1571";"0000000000";"0000001284";"0000000000";"9999"
"0604020023";"0496";"9999";"0000";"0000";"1571";"0000000000";"0000002733";"0000000000";"9999"
"0604020031";"0248";"9999";"0000";"0000";"1571";"0000000000";"0000005429";"0000000000";"9999"
"0604020040";"0620";"9999";"0000";"0000";"1571";"0000000000";"0000000806";"0000000000";"9999"
"0604020058";"0372";"9999";"0000";"0000";"1571";"0000000000";"0000001889";"0000000000";"9999"
"0604030010";"0868";"9999";"0000";"0000";"1571";"0000000000";"0000000193";"0000000000";"9999"
"0604030037";"0045";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604030045";"1116";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604030053";"0558";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604030061";"0140";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604040016";"0016";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604040024";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604040032";"0003";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604040040";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604040059";"0003";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604040067";"0006";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604040075";"0248";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604040091";"0002";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050011";"0031";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050020";"0186";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050038";"0372";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050046";"0186";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050054";"1860";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050062";"0062";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050070";"1860";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050089";"1240";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050097";"0279";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050100";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604050119";"0093";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604060017";"1550";"9999";"0000";"0000";"0023";"0000000000";"0000000000";"0000000000";"9999"
"0604060025";"3617";"9999";"0000";"0012";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604070012";"0093";"9999";"0000";"0000";"1571";"0000000000";"0000000020";"0000000000";"9999"
"0604080018";"0186";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604080026";"0093";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604090013";"0186";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604100019";"0008";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604110014";"0002";"9999";"0000";"0000";"1571";"0000000000";"0000036755";"0000000000";"9999"
"0604110022";"0001";"9999";"0000";"0000";"1571";"0000000000";"0000096700";"0000000000";"9999"
"0604110030";"0002";"9999";"0000";"0000";"1571";"0000000000";"0000025658";"0000000000";"9999"
"0604110049";"0001";"9999";"0000";"0000";"1571";"0000000000";"0000115944";"0000000000";"9999"
"0604110057";"0002";"9999";"0000";"0000";"1571";"0000000000";"0000035074";"0000000000";"9999"
"0604110065";"0001";"9999";"0000";"0000";"1571";"0000000000";"0000110392";"0000000000";"9999"
"0604120010";"0021";"9999";"0000";"0000";"1571";"0000000000";"0000000131";"0000000000";"9999"
"0604130015";"0062";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130023";"0031";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130031";"0093";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130040";"0031";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130058";"0031";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130066";"0248";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130074";"0002";"9999";"0000";"0480";"1571";"0000000000";"0000007348";"0000000000";"9999"
"0604130082";"0124";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130090";"0062";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130104";"0062";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130112";"0372";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130120";"0031";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604130139";"0031";"9999";"0000";"0480";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604140029";"0248";"9999";"0000";"0000";"1571";"0000000000";"0000000150";"0000000000";"9999"
"0604140037";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000362";"0000000000";"9999"
"0604150016";"0233";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604150024";"0093";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604160011";"0003";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604160020";"0001";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604160046";"0186";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604160054";"0005";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604170017";"1456";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604170025";"1116";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604170033";"0054";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604170041";"0036";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604170050";"0023";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604180012";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604180020";"0062";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604190018";"0186";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604200013";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000041";"0000000000";"9999"
"0604210019";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604210027";"0062";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604220014";"0008";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604230010";"0186";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604230028";"0093";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604230036";"0992";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604230044";"0248";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604230052";"0124";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604230060";"0062";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604230079";"0992";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604230087";"0248";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604240015";"0048";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604240023";"0048";"9999";"0000";"0048";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604240031";"0024";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604240040";"0048";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604240058";"0024";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604240066";"0100";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604240074";"0034";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604250010";"0064";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
"0604260016";"0013";"9999";"0000";"0000";"1571";"0000000000";"0000000504";"0000000000";"9999"
"0604270011";"0062";"9999";"0000";"0000";"1571";"0000000000";"0000000000";"0000000000";"9999"
