"co_procedimento";"co_cid"
"0201010569";"C503"
"0201010569";"C504"
"0201010569";"C505"
"0201010569";"C506"
"0201010569";"D050"
"0201010569";"D051"
"0201010569";"D057"
"0201010569";"D059"
"0201010569";"D24 "
"0201010569";"D486"
"0201010569";"N63 "
"0201010585";"C500"
"0201010585";"C501"
"0201010585";"C502"
"0201010585";"C503"
"0201010585";"C504"
"0201010585";"C505"
"0201010585";"C506"
"0201010585";"C508"
"0201010585";"C509"
"0201010585";"D24 "
"0201010585";"D486"
"0201010585";"N600"
"0201010585";"N601"
"0201010585";"N602"
"0201010585";"N63 "
"0201010607";"C500"
"0201010607";"C501"
"0201010607";"C502"
"0201010607";"C503"
"0201010607";"C504"
"0201010607";"C505"
"0201010607";"C506"
"0201010607";"D486"
"0201010623";"R934"
"0201010666";"C530"
"0201010666";"C531"
"0201010666";"C538"
"0201010666";"C539"
"0201010666";"D060"
"0201010666";"D061"
"0201010666";"D067"
"0201010666";"D069"
"0201010666";"N870"
"0201010666";"N871"
"0201010666";"N872"
"0201010666";"N879"
"0202030024";"B200"
"0202030024";"B201"
"0202030024";"B202"
"0202030024";"B203"
"0202030024";"B204"
"0202030024";"B205"
"0202030024";"B206"
"0202030024";"B207"
"0202030024";"B208"
"0202030024";"B209"
"0202030024";"B210"
"0202030024";"B211"
"0202030024";"B212"
"0202030024";"B213"
"0202030024";"B217"
"0202030024";"B218"
"0202030024";"B219"
"0202030024";"B220"
"0202030024";"B221"
"0202030024";"B222"
"0202030024";"B227"
"0202030024";"B230"
"0202030024";"B231"
"0202030024";"B232"
"0202030024";"B238"
"0202030024";"B24 "
"0202030024";"Z114"
"0202030024";"Z206"
"0202030024";"Z21 "
"0202030059";"B182"
"0202030210";"B182"
"0202031071";"B200"
"0202031071";"B201"
"0202031071";"B202"
"0202031071";"B203"
"0202031071";"B204"
"0202031071";"B205"
"0202031071";"B206"
"0202031071";"B207"
"0202031071";"B208"
"0202031071";"B209"
"0202031071";"B210"
"0202031071";"B211"
"0202031071";"B212"
"0202031071";"B213"
"0202031071";"B217"
"0202031071";"B218"
"0202031071";"B219"
"0202031071";"B220"
"0202031071";"B221"
"0202031071";"B222"
"0202031071";"B227"
"0202031071";"B230"
"0202031071";"B231"
"0202031071";"B232"
"0202031071";"B238"
"0202031071";"B24 "
"0202031071";"Z114"
"0202031071";"Z206"
"0202031071";"Z21 "
"0202031080";"B182"
"0202031241";"B200"
"0202031241";"B201"
"0202031241";"B202"
"0202031241";"B203"
"0202031241";"B204"
"0202031241";"B205"
"0202031241";"B206"
"0202031241";"B207"
"0202031241";"B208"
"0202031241";"B209"
"0202031241";"B210"
"0202031241";"B211"
"0202031241";"B212"
"0202031241";"B213"
"0202031241";"B217"
"0202031241";"B218"
"0202031241";"B219"
"0202031241";"B220"
"0202031241";"B221"
"0202031241";"B222"
"0202031241";"B227"
"0202031241";"B230"
"0202031241";"B231"
"0202031241";"B232"
"0202031241";"B238"
"0202031241";"B24 "
"0202110028";"D560"
"0202110028";"D561"
"0202110028";"D563"
"0202110028";"D564"
"0202110028";"D568"
"0202110028";"D570"
"0202110028";"D571"
"0202110028";"D572"
"0202110028";"D573"
"0202110028";"D578"
"0202110125";"E250"
"0202110133";"E538"
"0202110141";"E840"
"0202110141";"E841"
"0202110141";"E848"
"0202110141";"E849"
"0203010043";"C500"
"0203010043";"C501"
"0203010043";"C502"
"0203010043";"C503"
"0203010043";"C504"
"0203010043";"C505"
"0203010043";"C506"
"0203010043";"C508"
"0203010043";"C509"
"0203010043";"D24 "
"0203010043";"D486"
"0203010043";"N600"
"0203010043";"N601"
"0203010043";"N602"
"0203010043";"N603"
"0203010043";"N604"
"0203010043";"N608"
"0203010043";"N609"
"0203010043";"N61 "
"0203010043";"N640"
"0203010043";"N641"
"0203010043";"N643"
"0203010043";"R896"
"0203020022";"B977"
"0203020022";"C530"
"0203020022";"C531"
"0203020022";"C538"
"0203020022";"C539"
"0203020022";"D060"
"0203020022";"D061"
"0203020022";"D067"
"0203020022";"D069"
"0203020022";"N72 "
"0203020022";"N841"
"0203020022";"N870"
"0203020022";"N871"
"0203020022";"N879"
"0203020022";"N889"
"0203020065";"C500"
"0203020065";"C501"
"0203020065";"C502"
"0203020065";"C503"
"0203020065";"C504"
"0203020065";"C505"
"0203020065";"C506"
"0203020065";"C508"
"0203020065";"C509"
"0203020065";"D050"
"0203020065";"D051"
"0203020065";"D057"
"0203020065";"D059"
"0203020065";"D24 "
"0203020065";"D486"
"0203020065";"N600"
"0203020065";"N601"
"0203020065";"N602"
"0203020065";"N603"
"0203020065";"N604"
"0203020065";"N608"
"0203020065";"N609"
"0203020065";"N61 "
"0203020065";"N649"
"0203020073";"C500"
"0203020073";"C501"
"0203020073";"C502"
"0203020073";"C503"
"0203020073";"C504"
"0203020073";"C505"
"0203020073";"C506"
"0203020073";"C508"
"0203020073";"C509"
"0203020073";"D050"
"0203020073";"D051"
"0203020073";"D057"
"0203020073";"D059"
"0203020073";"D486"
"0203020073";"N600"
"0203020073";"N601"
"0203020073";"N602"
"0203020073";"N603"
"0203020073";"N604"
"0203020073";"N608"
"0203020073";"N61 "
"0203020073";"N649"
"0203020081";"B977"
"0203020081";"C530"
"0203020081";"C531"
"0203020081";"C538"
"0203020081";"C539"
"0203020081";"D060"
"0203020081";"D061"
"0203020081";"D067"
"0203020081";"D069"
"0203020081";"N72 "
"0203020081";"N841"
"0203020081";"N870"
"0203020081";"N871"
"0203020081";"N872"
"0203020081";"N879"
"0203020081";"N889"
"0204030048";"C500"
"0204030048";"C501"
"0204030048";"C502"
"0204030048";"C503"
"0204030048";"C504"
"0204030048";"C505"
"0204030048";"C506"
"0204030048";"C508"
"0204030048";"D050"
"0204030048";"D051"
"0204030048";"D057"
"0204030048";"D059"
"0204030048";"D24 "
"0204030048";"D486"
"0204030048";"N601"
"0204030048";"N602"
"0204030048";"N603"
"0204030048";"N604"
"0204030048";"N608"
"0204030161";"Z572"
"0205020011";"D570"
"0205020011";"D571"
"0205020011";"D572"
"0205020011";"D578"
"0205020194";"C500"
"0205020194";"C501"
"0205020194";"C502"
"0205020194";"C503"
"0205020194";"C504"
"0205020194";"C505"
"0205020194";"C506"
"0205020194";"C508"
"0205020194";"D050"
"0205020194";"D051"
"0205020194";"D057"
"0205020194";"D059"
"0205020194";"D24 "
"0205020194";"D486"
"0205020194";"N601"
"0205020194";"N602"
"0205020194";"N603"
"0205020194";"N604"
"0205020194";"N608"
"0206010095";"C180"
"0206010095";"C181"
"0206010095";"C182"
"0206010095";"C183"
"0206010095";"C184"
"0206010095";"C185"
"0206010095";"C186"
"0206010095";"C187"
"0206010095";"C188"
"0206010095";"C19 "
"0206010095";"C20 "
"0206010095";"C340"
"0206010095";"C341"
"0206010095";"C342"
"0206010095";"C343"
"0206010095";"C810"
"0206010095";"C811"
"0206010095";"C812"
"0206010095";"C813"
"0206010095";"C817"
"0206010095";"C819"
"0206010095";"C820"
"0206010095";"C821"
"0206010095";"C822"
"0206010095";"C827"
"0206010095";"C829"
"0206010095";"C830"
"0206010095";"C831"
"0206010095";"C832"
"0206010095";"C833"
"0206010095";"C834"
"0206010095";"C836"
"0206010095";"C838"
"0206010095";"C839"
"0206010095";"C840"
"0206010095";"C841"
"0206010095";"C842"
"0206010095";"C843"
"0206010095";"C844"
"0206010095";"C845"
"0206010095";"C857"
"0206010095";"C859"
"0206010095";"C883"
"0206010095";"C887"
"0206010095";"C889"
"0209040033";"D142"
"0209040033";"T174"
"0209040050";"A150"
"0209040050";"A152"
"0209040050";"A157"
"0209040050";"A160"
"0209040050";"A161"
"0209040050";"B950"
"0209040050";"B951"
"0209040050";"B952"
"0209040050";"B953"
"0209040050";"B954"
"0209040050";"B956"
"0209040050";"B957"
"0209040050";"B960"
"0209040050";"B961"
"0209040050";"B962"
"0209040050";"B963"
"0209040050";"B964"
"0209040050";"B965"
"0209040050";"B967"
"0209040050";"B968"
"0209040050";"C340"
"0209040050";"C341"
"0209040050";"C342"
"0209040050";"C343"
"0209040050";"C348"
"0209040050";"C349"
"0209040050";"C37 "
"0209040050";"C388"
"0209040050";"C390"
"0209040050";"C398"
"0209040050";"C450"
"0209040050";"C468"
"0209040050";"C508"
"0209040050";"C758"
"0209040050";"C771"
"0209040050";"C780"
"0209040050";"C781"
"0209040050";"C782"
"0209040050";"C783"
"0209040050";"C817"
"0209040050";"C827"
"0209040050";"G700"
"0209040050";"G702"
"0209040050";"I260"
"0209040050";"I269"
"0209040050";"I310"
"0209040050";"I311"
"0209040050";"I312"
"0209040050";"I318"
"0209040050";"J431"
"0209040050";"J432"
"0209040050";"J438"
"0209040050";"J850"
"0209040050";"J851"
"0209040050";"J852"
"0209040050";"J853"
"0209040050";"J860"
"0209040050";"J869"
"0209040050";"J930"
"0209040050";"J931"
"0209040050";"J938"
"0209040050";"J942"
"0209040050";"P280"
"0209040050";"P281"
"0209040050";"S211"
"0209040050";"S212"
"0209040050";"S217"
"0209040050";"S218"
"0209040050";"S250"
"0209040050";"S253"
"0209040050";"S254"
"0209040050";"S255"
"0209040050";"S257"
"0209040050";"S258"
"0209040050";"S271"
"0209040050";"S272"
"0209040050";"T011"
"0209040050";"T041"
"0211020010";"I050"
"0211020010";"I051"
"0211020010";"I052"
"0211020010";"I058"
"0211020010";"I059"
"0211020010";"I060"
"0211020010";"I061"
"0211020010";"I062"
"0211020010";"I068"
"0211020010";"I069"
"0211020010";"I070"
"0211020010";"I071"
"0211020010";"I072"
"0211020010";"I078"
"0211020010";"I079"
"0211020010";"I080"
"0211020010";"I081"
"0211020010";"I082"
"0211020010";"I083"
"0211020010";"I088"
"0211020010";"I089"
"0211020010";"I200"
"0211020010";"I201"
"0211020010";"I208"
"0211020010";"I209"
"0211020010";"I210"
"0211020010";"I211"
"0211020010";"I212"
"0211020010";"I213"
"0211020010";"I214"
"0211020010";"I219"
"0211020010";"I220"
"0211020010";"I221"
"0211020010";"I228"
"0211020010";"I229"
"0211020010";"I230"
"0211020010";"I231"
"0211020010";"I232"
"0211020010";"I233"
"0211020010";"I234"
"0211020010";"I235"
"0211020010";"I236"
"0211020010";"I238"
"0211020010";"I240"
"0211020010";"I241"
"0211020010";"I248"
"0211020010";"I249"
"0211020010";"I250"
"0211020010";"I251"
"0211020010";"I252"
"0211020010";"I253"
"0211020010";"I254"
"0211020010";"I255"
"0211020010";"I256"
"0211020010";"I258"
"0211020010";"I259"
"0211020010";"I270"
"0211020010";"I280"
"0211020010";"I281"
"0211020010";"I288"
"0211020010";"I289"
"0211020010";"I310"
"0211020010";"I311"
"0211020010";"I312"
"0211020010";"I313"
"0211020010";"I318"
"0211020010";"I319"
"0211020010";"I340"
"0211020010";"I341"
"0211020010";"I342"
"0211020010";"I348"
"0211020010";"I349"
"0211020010";"I350"
"0211020010";"I351"
"0211020010";"I352"
"0211020010";"I358"
"0211020010";"I359"
"0211020010";"I360"
"0211020010";"I361"
"0211020010";"I362"
"0211020010";"I368"
"0211020010";"I369"
"0211020028";"I219"
"0211020028";"Q200"
"0211020028";"Q201"
"0211020028";"Q202"
"0211020028";"Q203"
"0211020028";"Q204"
"0211020028";"Q205"
"0211020028";"Q206"
"0211020028";"Q208"
"0211020028";"Q209"
"0211020028";"Q210"
"0211020028";"Q211"
"0211020028";"Q212"
"0211020028";"Q213"
"0211020028";"Q214"
"0211020028";"Q218"
"0211020028";"Q219"
"0211020028";"Q220"
"0211020028";"Q221"
"0211020028";"Q222"
"0211020028";"Q223"
"0211020028";"Q224"
"0211020028";"Q225"
"0211020028";"Q226"
"0211020028";"Q228"
"0211020028";"Q229"
"0211020028";"Q230"
"0211020028";"Q231"
"0211020028";"Q232"
"0211020028";"Q233"
"0211020028";"Q234"
"0211020028";"Q238"
"0211020028";"Q239"
"0211020028";"Q240"
"0211020028";"Q241"
"0211020028";"Q242"
"0211020028";"Q243"
"0211020028";"Q244"
"0211020028";"Q245"
"0211020028";"Q246"
"0211020028";"Q248"
"0211020028";"Q249"
"0211020028";"Q250"
"0211020028";"Q251"
"0211020028";"Q252"
"0211020028";"Q253"
"0211020028";"Q254"
"0211020028";"Q255"
"0211020028";"Q256"
"0211020028";"Q257"
"0211020028";"Q258"
"0211020028";"Q259"
"0211020028";"Q260"
"0211020028";"Q261"
"0211020028";"Q262"
"0211020028";"Q263"
"0211020028";"Q264"
"0211020028";"Q265"
"0211020028";"Q266"
"0211020028";"Q268"
"0211020028";"Q269"
"0211030074";"M797"
"0211050091";"G400"
"0211050091";"G401"
"0211050091";"G402"
"0211050091";"G403"
"0211050091";"G404"
"0211050091";"G405"
"0211050091";"G406"
"0211050091";"G407"
"0211050091";"G408"
"0211050091";"G409"
"0211050091";"G410"
"0211050091";"G411"
"0211050091";"G412"
"0211050091";"G418"
"0211050091";"G419"
"0211050105";"F510"
"0211050105";"F511"
"0211050105";"F512"
"0211050105";"F513"
"0211050105";"G470"
"0211050105";"G471"
"0211050105";"G472"
"0211050105";"G473"
"0211050105";"G474"
"0211050105";"G478"
"0211050105";"G479"
"0211050148";"G400"
"0211050148";"G401"
"0211050148";"G402"
"0211050148";"G403"
"0211050148";"G404"
"0211050148";"G405"
"0211050148";"G406"
"0211050148";"G407"
"0211050148";"G408"
"0211050148";"G409"
"0211060283";"H353"
"0211070092";"H833"
"0211070092";"H900"
"0211070092";"H901"
"0211070092";"H902"
"0211070092";"H903"
"0211070092";"H904"
"0211070092";"H905"
"0211070092";"H906"
"0211070092";"H907"
"0211070092";"H908"
"0211070092";"H910"
"0211070092";"H911"
"0211070092";"H912"
"0211070092";"H913"
"0211070092";"H918"
"0211070092";"H919"
"0211070092";"H932"
"0211070106";"H833"
"0211070106";"H900"
"0211070106";"H901"
"0211070106";"H902"
"0211070106";"H903"
"0211070106";"H904"
"0211070106";"H905"
"0211070106";"H906"
"0211070106";"H907"
"0211070106";"H908"
"0211070106";"H910"
"0211070106";"H911"
"0211070106";"H912"
"0211070106";"H913"
"0211070106";"H918"
"0211070106";"H919"
"0211070106";"H932"
"0211070297";"H833"
"0211070297";"H900"
"0211070297";"H901"
"0211070297";"H902"
"0211070297";"H903"
"0211070297";"H904"
"0211070297";"H905"
"0211070297";"H906"
"0211070297";"H907"
"0211070297";"H908"
"0211070297";"H910"
"0211070297";"H911"
"0211070297";"H912"
"0211070297";"H913"
"0211070297";"H918"
"0211070297";"H919"
"0211070297";"H932"
"0211070300";"H833"
"0211070300";"H900"
"0211070300";"H901"
"0211070300";"H902"
"0211070300";"H903"
"0211070300";"H904"
"0211070300";"H905"
"0211070300";"H906"
"0211070300";"H907"
"0211070300";"H908"
"0211070300";"H910"
"0211070300";"H911"
"0211070300";"H912"
"0211070300";"H913"
"0211070300";"H918"
"0211070300";"H919"
"0211070300";"H932"
"0211070319";"H833"
"0211070319";"H900"
"0211070319";"H901"
"0211070319";"H902"
"0211070319";"H903"
"0211070319";"H904"
"0211070319";"H905"
"0211070319";"H906"
"0211070319";"H907"
"0211070319";"H908"
"0211070319";"H910"
"0211070319";"H911"
"0211070319";"H912"
"0211070319";"H913"
"0211070319";"H918"
"0211070319";"H919"
"0211070319";"H932"
"0211070378";"H802"
"0211070378";"H833"
"0211070378";"H838"
"0211070378";"H839"
"0211070378";"H903"
"0211070378";"H906"
"0211070378";"H910"
"0211070378";"H911"
"0211070378";"H912"
"0211070378";"H913"
"0211070378";"H918"
"0211070378";"H919"
"0211070378";"H933"
"0211070378";"H938"
"0211070378";"H939"
"0211070378";"H940"
"0211070386";"H802"
"0211070386";"H833"
"0211070386";"H838"
"0211070386";"H839"
"0211070386";"H903"
"0211070386";"H906"
"0211070386";"H910"
"0211070386";"H911"
"0211070386";"H912"
"0211070386";"H913"
"0211070386";"H918"
"0211070386";"H919"
"0211070386";"H933"
"0211070386";"H938"
"0211070386";"H939"
"0211070386";"H940"
"0211070394";"H802"
"0211070394";"H833"
"0211070394";"H838"
"0211070394";"H839"
"0211070394";"H903"
"0211070394";"H906"
"0211070394";"H910"
"0211070394";"H911"
"0211070394";"H912"
"0211070394";"H913"
"0211070394";"H918"
"0211070394";"H919"
"0211070394";"H933"
"0211070394";"H938"
"0211070394";"H939"
"0211070394";"H940"
"0211070408";"H802"
"0211070408";"H833"
"0211070408";"H838"
"0211070408";"H839"
"0211070408";"H903"
"0211070408";"H906"
"0211070408";"H910"
"0211070408";"H911"
"0211070408";"H912"
"0211070408";"H913"
"0211070408";"H918"
"0211070408";"H919"
"0211070408";"H933"
"0211070408";"H938"
"0211070408";"H939"
"0211070408";"H940"
"0211070416";"H613"
"0211070416";"H900"
"0211070416";"H902"
"0211070416";"H906"
"0211070416";"H908"
"0211070416";"Q161"
"0212010069";"Z520"
"0301010102";"H400"
"0301010102";"H401"
"0301010102";"H403"
"0301010102";"H404"
"0301010102";"H405"
"0301010102";"H406"
"0301010102";"H409"
"0301010196";"D610"
"0301010196";"D820"
"0301010196";"D821"
"0301010196";"D841"
"0301010196";"E60 "
"0301010196";"E778"
"0301010196";"E840"
"0301010196";"E841"
"0301010196";"E848"
"0301010196";"E849"
"0301010196";"E850"
"0301010196";"E851"
"0301010196";"E852"
"0301010196";"E853"
"0301010196";"E854"
"0301010196";"E858"
"0301010196";"E859"
"0301010196";"F021"
"0301010196";"F700"
"0301010196";"F701"
"0301010196";"F708"
"0301010196";"F709"
"0301010196";"F710"
"0301010196";"F711"
"0301010196";"F718"
"0301010196";"F719"
"0301010196";"F720"
"0301010196";"F721"
"0301010196";"F728"
"0301010196";"F729"
"0301010196";"F730"
"0301010196";"F731"
"0301010196";"F738"
"0301010196";"F739"
"0301010196";"F780"
"0301010196";"F781"
"0301010196";"F788"
"0301010196";"F789"
"0301010196";"F790"
"0301010196";"F791"
"0301010196";"F798"
"0301010196";"F799"
"0301010196";"G10 "
"0301010196";"G110"
"0301010196";"G111"
"0301010196";"G112"
"0301010196";"G113"
"0301010196";"G114"
"0301010196";"G118"
"0301010196";"G119"
"0301010196";"G120"
"0301010196";"G121"
"0301010196";"G122"
"0301010196";"G128"
"0301010196";"G129"
"0301010196";"G230"
"0301010196";"G238"
"0301010196";"G239"
"0301010196";"G241"
"0301010196";"G248"
"0301010196";"G249"
"0301010196";"G318"
"0301010196";"G600"
"0301010196";"G601"
"0301010196";"G602"
"0301010196";"G608"
"0301010196";"G609"
"0301010196";"H355"
"0301010196";"Q447"
"0301010196";"Q780"
"0301010196";"Q796"
"0301010196";"Q810"
"0301010196";"Q811"
"0301010196";"Q812"
"0301010196";"Q818"
"0301010196";"Q819"
"0301010196";"Q821"
"0301010196";"Q858"
"0301010196";"Q960"
"0301010196";"Q961"
"0301010196";"Q962"
"0301010196";"Q963"
"0301010196";"Q964"
"0301010196";"Q968"
"0301010196";"Q969"
"0301010196";"Q970"
"0301010196";"Q971"
"0301010196";"Q972"
"0301010196";"Q973"
"0301010196";"Q978"
"0301010196";"Q979"
"0301010196";"Q980"
"0301010196";"Q981"
"0301010196";"Q982"
"0301010196";"Q983"
"0301010196";"Q984"
"0301010196";"Q985"
"0301010196";"Q986"
"0301010196";"Q987"
"0301010196";"Q988"
"0301010196";"Q989"
"0301010196";"Q990"
"0301010196";"Q991"
"0301010196";"Q992"
"0301010196";"Q998"
"0301010196";"Q999"
"0301010200";"D610"
"0301010200";"D820"
"0301010200";"D821"
"0301010200";"E700"
"0301010200";"E701"
"0301010200";"E702"
"0301010200";"E703"
"0301010200";"E708"
"0301010200";"E709"
"0301010200";"E750"
"0301010200";"E751"
"0301010200";"E760"
"0301010200";"E761"
"0301010200";"E762"
"0301010200";"E763"
"0301010200";"E768"
"0301010200";"E769"
"0301010200";"E770"
"0301010200";"E771"
"0301010200";"E778"
"0301010200";"E779"
"0301010200";"F700"
"0301010200";"F710"
"0301010200";"F720"
"0301010200";"F730"
"0301010200";"F780"
"0301010200";"F790"
"0301010200";"F842"
"0301010200";"G120"
"0301010200";"G121"
"0301010200";"G122"
"0301010200";"G128"
"0301010200";"G129"
"0301010200";"G370"
"0301010200";"G371"
"0301010200";"G372"
"0301010200";"G373"
"0301010200";"G374"
"0301010200";"G375"
"0301010200";"G378"
"0301010200";"G379"
"0301010200";"G710"
"0301010200";"G711"
"0301010200";"G712"
"0301010200";"Q000"
"0301010200";"Q001"
"0301010200";"Q002"
"0301010200";"Q850"
"0301010200";"Q851"
"0301010200";"Q858"
"0301010200";"Q859"
"0301010200";"Q870"
"0301010200";"Q871"
"0301010200";"Q872"
"0301010200";"Q873"
"0301010200";"Q874"
"0301010200";"Q875"
"0301010200";"Q878"
"0301010200";"Q922"
"0301010200";"Q923"
"0301010200";"Q926"
"0301010200";"Q928"
"0301010200";"Q929"
"0301010200";"Q933"
"0301010200";"Q935"
"0301010200";"Q939"
"0301010200";"Q960"
"0301010200";"Q961"
"0301010200";"Q962"
"0301010200";"Q963"
"0301010200";"Q964"
"0301010200";"Q968"
"0301010200";"Q969"
"0301010200";"Q990"
"0301010200";"Q991"
"0301010200";"Q992"
"0301010200";"Q998"
"0301010200";"Q999"
"0301010218";"D610"
"0301010218";"E161"
"0301010218";"E700"
"0301010218";"E701"
"0301010218";"E702"
"0301010218";"E703"
"0301010218";"E708"
"0301010218";"E709"
"0301010218";"E710"
"0301010218";"E711"
"0301010218";"E712"
"0301010218";"E713"
"0301010218";"E720"
"0301010218";"E721"
"0301010218";"E722"
"0301010218";"E723"
"0301010218";"E724"
"0301010218";"E725"
"0301010218";"E728"
"0301010218";"E729"
"0301010218";"E740"
"0301010218";"E741"
"0301010218";"E742"
"0301010218";"E743"
"0301010218";"E744"
"0301010218";"E748"
"0301010218";"E749"
"0301010218";"E750"
"0301010218";"E751"
"0301010218";"E752"
"0301010218";"E753"
"0301010218";"E754"
"0301010218";"E755"
"0301010218";"E756"
"0301010218";"E760"
"0301010218";"E761"
"0301010218";"E762"
"0301010218";"E763"
"0301010218";"E768"
"0301010218";"E770"
"0301010218";"E771"
"0301010218";"E778"
"0301010218";"E779"
"0301010218";"E800"
